Id,Title,Description,Type,TypeName,CreatedDate,CreatedOnTimeDiff,DeviceName,DeviceUrl,DeviceType,IsAllowComment,HasThitCay,TotalViews,TotalPictures,AvgRating,Video,Hashtags,Pictures,Restaurant,Owner,Options,Url,UserLikes,TotalLike,TotalComment,IsLiked,CanDelete,CanEdit,ResId,TotalView,IsDraft,IsFirstUserReview,Comments,IsDirectDetail,EditUrl,source_system,restaurant_id_query,city_query,total_reviews_api,crawl_timestamp
17657973,Ngon tuyệt,"Thịt ngon,ngọt. Rất ưng luôn",1,đã bình luận,/Date(1687508920320)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,7,0,8.4,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '15', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46281148, 'Username': None, 'DisplayName': 'Hoa Sinh', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwck7g6xdknt75@resize_ss40x40', 'Url': '/thanh-vien/foodee_wio4gmmi', 'TotalReviews': 15, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_wio4gmmi/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657973,[],0,0,False,False,False,272138,7,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17657963,Gà Chỉ Sáu Cao,Gà thượng hạn. Dai.  Ngon lắm nha,1,đã bình luận,/Date(1687508791423)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '30', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282637, 'Username': None, 'DisplayName': 'Nguyen Lan', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbd17exhp0b64@resize_ss40x40', 'Url': '/thanh-vien/foodee_c3aoiyf5', 'TotalReviews': 30, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_c3aoiyf5/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657963,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17657962,Gà Chỉ Sáu Cao,"Ngon lắm nha cả nha, nên dùng thử nè",1,đã bình luận,/Date(1687508772807)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '14', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282394, 'Username': None, 'DisplayName': 'foodee_gmsxcvh3', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_gmsxcvh3', 'TotalReviews': 14, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_gmsxcvh3/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657962,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17657960,Gà Chỉ Sáu Cao,Thịt gà ngon,1,đã bình luận,/Date(1687508717977)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '14', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282030, 'Username': None, 'DisplayName': 'Nguyễn Thị Hải', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_hegemsrc', 'TotalReviews': 14, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_hegemsrc/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657960,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:35
17657958,Gà Chỉ Sáu Cao,"Đúng là ga nhà nuôi có khác mn a, vừa ngon lại thơm cuốn hút người ăn, mn nhớ ghé qua ủng ho nhé",1,đã bình luận,/Date(1687508701747)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '31', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46277957, 'Username': None, 'DisplayName': 'foodee_scx9tph4', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_scx9tph4', 'TotalReviews': 31, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_scx9tph4/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657958,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657959,món ngon,ngon nha ngon nha. ngon hết ý luôn đó,1,đã bình luận,/Date(1687508697303)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '34', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46279200, 'Username': None, 'DisplayName': 'Hương Hương', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8ei15qrxsrf9@resize_ss40x40', 'Url': '/thanh-vien/foodee_3jaoyaz5', 'TotalReviews': 34, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_3jaoyaz5/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657959,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657949,Gà Chỉ Sáu Cao,gà ăn rất ngon không bị mềm,1,đã bình luận,/Date(1687508624350)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '26', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282888, 'Username': None, 'DisplayName': 'Nguyễn Hà', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgzx5zkvj6h7e@resize_ss40x40', 'Url': '/thanh-vien/foodee_t1o4nxrc', 'TotalReviews': 26, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_t1o4nxrc/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657949,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657945,Gà Chỉ Sáu Cao,Món gà hấp hành rất ngon,1,đã bình luận,/Date(1687508606853)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '30', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46282343, 'Username': None, 'DisplayName': 'Nhung', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_1ise6ze3', 'TotalReviews': 30, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_1ise6ze3/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657945,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657938,Gà Chỉ Sáu Cao,Món gà này rất ngon thịt dai chuẩn vị gà nhà,1,đã bình luận,/Date(1687508582107)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '32', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46278600, 'Username': None, 'DisplayName': 'Thịnh Hồng', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8ei17ynaaja6@resize_ss40x40', 'Url': '/thanh-vien/foodee_w4kxzjbp', 'TotalReviews': 32, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_w4kxzjbp/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657938,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657944,Gà Chỉ Sáu Cao,"Gà dai ngon, nhà mình rất thích chỗ này",1,đã bình luận,/Date(1687508570783)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,10.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '33', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 12006040, 'Username': None, 'DisplayName': 'foodee_4lkffpav', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwblj4grax976b@resize_ss40x40', 'Url': '/thanh-vien/foodee_4lkffpav', 'TotalReviews': 33, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_4lkffpav/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657944,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657929,Món ngon,Gà đúng chất lượng dai ngon nước chấm chấm khỏi cái bàn   hợp ý mình,1,đã bình luận,/Date(1687508565757)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,10.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '33', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46279869, 'Username': None, 'DisplayName': 'Thảo Nguyễn Phương', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf9f8lqqml56d@resize_ss40x40', 'Url': '/thanh-vien/foodee_117xcc28', 'TotalReviews': 33, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_117xcc28/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657929,"[{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '0', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46279869, 'Username': None, 'DisplayName': 'Thảo Nguyễn Phương', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf9f8lqqml56d@resize_ss40x40', 'Url': '/thanh-vien/foodee_117xcc28', 'TotalReviews': 0, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_117xcc28/hinh-anh', 'IsVerified': False, 'MobileCover': None}]",1,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657939,Gà Chỉ Sáu Cao,Gà ngon ko bỡ như những chỗ khác đâu ạ.thử đi mọi người ơi.mlem,1,đã bình luận,/Date(1687508565710)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.6,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '16', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46281524, 'Username': None, 'DisplayName': 'Vy Võ', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwaa6s1kx2aj23@resize_ss40x40', 'Url': '/thanh-vien/foodee_5ogo46v7', 'TotalReviews': 16, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_5ogo46v7/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657939,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657942,Gà Chỉ Sáu Cao,"Gà quá ngon luôn ạ, sẽ ghé lại ạ",1,đã bình luận,/Date(1687508558803)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 100, 'TrustPercent': 5, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '25', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 2015694, 'Username': None, 'DisplayName': 'Sỉn Sỉn Ủn Ỉn', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhmn8i9lv4r57@resize_ss40x40', 'Url': '/thanh-vien/nnsnsn', 'TotalReviews': 25, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/nnsnsn/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657942,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657936,Gà Chỉ Sáu Cao,"Gà ở đây ngon lắm luôn ,rất thơm ,dai",1,đã bình luận,/Date(1687508527910)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '31', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46275403, 'Username': None, 'DisplayName': 'Quân Nguyễn', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8p76gujc9l5e@resize_ss40x40', 'Url': '/thanh-vien/foodee_sj8bdq4n', 'TotalReviews': 31, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_sj8bdq4n/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657936,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:36
17657935,Gà Chỉ Sáu Cao,Gà quán này ăn phê luôn nhaz mọi người,1,đã bình luận,/Date(1687508503360)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,10.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '27', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 18046576, 'Username': None, 'DisplayName': 'foodee_phd1n6lx', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_phd1n6lx', 'TotalReviews': 27, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_phd1n6lx/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657935,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17657932,Gà Chỉ Sáu Cao,Hấp dẫn quá .ngon kho cưỡng,1,đã bình luận,/Date(1687508501957)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,10.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '19', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46269879, 'Username': None, 'DisplayName': 'Diễm Hồng', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgcihbowqfv8b@resize_ss40x40', 'Url': '/thanh-vien/foodee_lk0ep1cs', 'TotalReviews': 19, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_lk0ep1cs/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657932,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17657937,gà,"gà ngon rất vừa ăn, nước chấm đỉnh nên thử",1,đã bình luận,/Date(1687508498740)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,5,0,10.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '18', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 16745483, 'Username': None, 'DisplayName': 'kykynguyen', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_ogcvgsmpbo', 'TotalReviews': 18, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_ogcvgsmpbo/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657937,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17657934,Gà quán này ăn phê luôn nhaz mọi người,Gà quán này ăn phê luôn nhaz mọi người,1,đã bình luận,/Date(1687508484893)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,11,0,10.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '18', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46279808, 'Username': None, 'DisplayName': 'Trang Huyền', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9493f3nzkp76@resize_ss40x40', 'Url': '/thanh-vien/foodee_0eqaa8od', 'TotalReviews': 18, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_0eqaa8od/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657934,[],0,0,False,False,False,272138,11,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17657930,Gà Chỉ Sáu Cao,Gà rất ngon,1,đã bình luận,/Date(1687508479093)/,23/06/2023,Android,/ung-dung-mobile,2,True,False,5,0,7.4,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '18', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 1022959476, 'Username': None, 'DisplayName': 'bùi thị thu hiền', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_tmph0m7b', 'TotalReviews': 18, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_tmph0m7b/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657930,[],0,0,False,False,False,272138,5,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17657933,Gà Chỉ Sáu Cao,Gà quán này ăn phê luôn nhaz mọi người,1,đã bình luận,/Date(1687508465707)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,10,0,5.0,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '21', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46281323, 'Username': None, 'DisplayName': 'Trần Quỳnh', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_wpvv6ipm', 'TotalReviews': 21, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_wpvv6ipm/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17657933,[],0,0,False,False,False,272138,10,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17656939,Gà Chỉ Sáu Cao,Gà đúng chất gà thả vườn dai và ngon mọi người hãy thử,1,đã bình luận,/Date(1687498489850)/,23/06/2023,iPhone,/ung-dung-mobile,1,True,False,9,0,6.4,,[],[],,"{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '19', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 22505334, 'Username': None, 'DisplayName': 'foodee_gl19wdld', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_gl19wdld', 'TotalReviews': 19, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_gl19wdld/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17656939,"[{'VerifyingPercent': 0, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '0', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 22505334, 'Username': None, 'DisplayName': 'foodee_gl19wdld', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwwm6nf2a47v6b@resize_w40', 'Url': '/thanh-vien/foodee_gl19wdld', 'TotalReviews': 0, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_gl19wdld/hinh-anh', 'IsVerified': False, 'MobileCover': None}]",1,0,False,False,False,272138,9,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17655849,Gà Chỉ Sáu Cao,Món ăn rất mềm thơm ngon quá tuyệt,1,đã bình luận,/Date(1687441026893)/,22/06/2023,Android,/ung-dung-mobile,2,True,False,6,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '39', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46275368, 'Username': None, 'DisplayName': 'Hòa Nguyễn Thị', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf34cdzxlgb09@resize_ss40x40', 'Url': '/thanh-vien/foodee_m4t3sk8q', 'TotalReviews': 39, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_m4t3sk8q/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17655849,[],0,0,False,False,False,272138,6,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17655844,Gà Chỉ Sáu Cao,Ngon,1,đã bình luận,/Date(1687440863347)/,22/06/2023,iPhone,/ung-dung-mobile,1,True,False,7,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '18', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46261179, 'Username': None, 'DisplayName': 'Phơn Võ', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgcigcgcau3b4@resize_ss40x40', 'Url': '/thanh-vien/foodee_zn808wcj', 'TotalReviews': 18, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_zn808wcj/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17655844,[],0,0,False,False,False,272138,7,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
17655836,Gà Chỉ Sáu Cao,Tuyệt vời,1,đã bình luận,/Date(1687440795927)/,22/06/2023,iPhone,/ung-dung-mobile,1,True,False,8,0,5.0,,[],[],,"{'VerifyingPercent': 50, 'TrustPercent': 0, 'Rank': 0, 'Level': 'Newbee', 'Idx': 0, 'IsFollow': False, 'TotalReviewsFormat': '18', 'TotalPicturesFormat': '0', 'FollowStatus': None, 'IsSelf': False, 'Id': 46261179, 'Username': None, 'DisplayName': 'Phơn Võ', 'Avatar': 'https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgcigcgcau3b4@resize_ss40x40', 'Url': '/thanh-vien/foodee_zn808wcj', 'TotalReviews': 18, 'TotalPictures': 0, 'UrlReviews': None, 'UrlAlbums': '/thanh-vien/foodee_zn808wcj/hinh-anh', 'IsVerified': False, 'MobileCover': None}",,/binh-dinh/ga-chi-sau-cao/binh-luan-17655836,[],0,0,False,False,False,272138,8,False,False,[],True,,Foody,272138,Bình Định,N/A,2026-09-20 12:10:37
